id_country;country;start_place;start_day;start_month;start_h;start_min;start_seg;end_day;end_month;end_h;end_min;end_seg;user_time
24;Grecia;Parque Santa Catalina;6;12;16;27;39;6;12;17;23;7; 00:55:28
1;Alemania;Intermodal El Rincón;16;12;18;19;5;16;12;19;14;25; 00:55:20
1;Alemania;Churruca;12;12;18;23;41;12;12;19;19;0; 00:55:19
18;Polonia;Intermodal El Rincón;26;12;12;54;43;26;12;13;50;0; 00:55:17
11;Reino Unido;Parque Santa Catalina;22;12;14;2;28;22;12;14;57;44; 00:55:16
1;Alemania;Parque del Estadio Insular;18;12;22;7;12;18;12;23;2;16; 00:55:04
20;Hungría;Plaza Manuel Becerra;25;12;10;19;11;25;12;11;14;14; 00:55:03
9;Países Bajos;Las Canteras - Luis Morote;22;12;14;11;24;22;12;15;6;25; 00:55:01
18;Polonia;León y Castillo;5;12;15;5;21;5;12;16;0;21; 00:55:00
20;Hungría;Plaza Manuel Becerra;25;12;10;19;33;25;12;11;14;23; 00:54:50
18;Polonia;Plaza de España;26;12;12;55;5;26;12;13;49;47; 00:54:42
15;Italia;Torre Woermann;2;12;14;43;26;2;12;15;37;57; 00:54:31
18;Polonia;Parque Santa Catalina;22;12;7;28;25;22;12;8;22;56; 00:54:31
11;Reino Unido;Base Naval;19;12;11;45;4;19;12;12;39;28; 00:54:24
1;Alemania;C.C. El Muelle;11;12;12;9;15;11;12;13;3;28; 00:54:13
17;Suiza;Castillo de Mata (elect.);15;12;12;31;28;15;12;13;25;38; 00:54:10
1;Alemania;Las Canteras - Luis Morote;29;12;9;13;34;29;12;10;7;40; 00:54:06
1;Alemania;Plazoleta de Farray;21;12;10;6;22;21;12;11;0;24; 00:54:02
17;Suiza;Cabildo de Gran Canaria;29;12;15;13;22;29;12;16;7;16; 00:53:54
11;Reino Unido;Torre Woermann;25;12;13;25;13;25;12;14;18;54; 00:53:41
1;Alemania;Parque del Estadio Insular;4;12;9;50;8;4;12;10;43;47; 00:53:39
6;Dinamarca;Castillo de la Luz;27;12;16;31;20;27;12;17;24;57; 00:53:37
1;Alemania;Parque Santa Catalina;31;12;13;11;1;31;12;14;4;17; 00:53:16
15;Italia;Castillo de la Luz;1;12;14;56;23;1;12;15;49;37; 00:53:14
14;Finlandia;Plazoleta de Farray;22;12;11;35;3;22;12;12;28;0; 00:52:57
11;Reino Unido;Gabinete Literario;26;12;14;25;9;26;12;15;18;3; 00:52:54
1;Alemania;Las Canteras - Luis Morote;5;12;17;16;2;5;12;18;8;45; 00:52:43
1;Alemania;Parque Santa Catalina;31;12;13;11;35;31;12;14;4;16; 00:52:41
11;Reino Unido;Torre Woermann;25;12;13;25;12;25;12;14;17;45; 00:52:33
1;Alemania;Parque Santa Catalina;18;12;10;20;46;18;12;11;13;16; 00:52:30
7;Eslovaquia;Castillo de la Luz;1;12;14;56;43;1;12;15;49;13; 00:52:30
18;Polonia;Plaza San Agustín;10;12;12;53;48;10;12;13;46;3; 00:52:15
7;Eslovaquia;Las Canteras - Luis Morote;5;12;17;16;14;5;12;18;8;23; 00:52:09
11;Reino Unido;Las Canteras - Luis Morote;8;12;11;44;32;8;12;12;36;12; 00:51:40
9;Países Bajos;Plaza San Agustín;31;12;8;17;48;31;12;9;9;23; 00:51:35
11;Reino Unido;Cabildo de Gran Canaria;28;12;16;27;41;28;12;17;19;5; 00:51:24
10;Francia;Teatro Pérez Galdós;27;12;14;17;36;27;12;15;8;44; 00:51:08
11;Reino Unido;Gabinete Literario;26;12;14;26;4;26;12;15;17;7; 00:51:03
10;Francia;Teatro Pérez Galdós;27;12;14;17;56;27;12;15;8;52; 00:50:56
1;Alemania;C.C. El Muelle;11;12;12;12;50;11;12;13;3;36; 00:50:46
11;Reino Unido;C.C. El Muelle;26;12;12;21;35;26;12;13;12;18; 00:50:43
7;Eslovaquia;Torre Woermann;9;12;14;57;10;9;12;15;47;52; 00:50:42
10;Francia;C.C. El Muelle;5;12;17;26;49;5;12;18;17;29; 00:50:40
14;Finlandia;Churruca;14;12;10;36;21;14;12;11;27;0; 00:50:39
9;Países Bajos;Castillo de la Luz;18;12;9;52;29;18;12;10;43;8; 00:50:39
18;Polonia;Parque Santa Catalina;22;12;7;32;19;22;12;8;22;55; 00:50:36
11;Reino Unido;Churruca;30;12;14;54;54;30;12;15;45;24; 00:50:30
11;Reino Unido;Parque Santa Catalina;24;12;12;37;23;24;12;13;27;52; 00:50:29
14;Finlandia;Las Canteras - Luis Morote;31;12;11;40;5;31;12;12;30;26; 00:50:21
1;Alemania;Torre Las Palmas;16;12;12;56;16;16;12;13;46;29; 00:50:13
14;Finlandia;Las Canteras - Luis Morote;4;12;16;29;52;4;12;17;20;4; 00:50:12
2;Austria;Plaza de la feria;14;12;18;38;38;14;12;19;28;48; 00:50:10
11;Reino Unido;Parque Santa Catalina;18;12;12;48;0;18;12;13;38;4; 00:50:04
7;Eslovaquia;Torre Woermann;14;12;10;58;59;14;12;11;48;56; 00:49:57
1;Alemania;C.C. El Muelle;24;12;10;43;26;24;12;11;33;21; 00:49:55
14;Finlandia;Plaza de América;29;12;18;41;31;29;12;19;31;13; 00:49:42
1;Alemania;Oficina de la Sitycleta;26;12;17;2;45;26;12;17;52;8; 00:49:23
14;Finlandia;Plaza de América;29;12;18;41;25;29;12;19;30;44; 00:49:19
19;Rep. Checa;Paseo de Chil - Av. Escaleritas;8;12;15;56;49;8;12;16;45;56; 00:49:07
15;Italia;Parque Santa Catalina;21;12;22;47;43;21;12;23;36;44; 00:49:01
11;Reino Unido;Plaza del Pilar;9;12;13;6;34;9;12;13;55;22; 00:48:48
9;Países Bajos;Castillo de la Luz;18;12;9;52;39;18;12;10;41;20; 00:48:41
9;Países Bajos;Plaza de América;29;12;8;49;46;29;12;9;38;25; 00:48:39
11;Reino Unido;Plaza Manuel Becerra (elect.);25;12;13;22;32;25;12;14;11;9; 00:48:37
11;Reino Unido;Churruca;30;12;14;56;21;30;12;15;44;56; 00:48:35
18;Polonia;Intermodal El Rincón;26;12;12;57;49;26;12;13;46;9; 00:48:20
17;Suiza;Plaza de América;29;12;8;50;32;29;12;9;38;38; 00:48:06
1;Alemania;Torre Woermann;4;12;17;47;39;4;12;18;35;43; 00:48:04
11;Reino Unido;Parque Santa Catalina;22;12;18;34;33;22;12;19;22;35; 00:48:02
1;Alemania;Plaza de España;20;12;15;10;6;20;12;15;58;5; 00:47:59
11;Reino Unido;Parque Santa Catalina;22;12;18;34;35;22;12;19;22;33; 00:47:58
9;Países Bajos;Plazoleta de Farray;26;12;16;25;44;26;12;17;13;30; 00:47:46
14;Finlandia;Parque Santa Catalina;16;12;10;50;5;16;12;11;37;47; 00:47:42
10;Francia;Torre Las Palmas;6;12;10;17;28;6;12;11;5;9; 00:47:41
1;Alemania;Plaza de España;29;12;17;37;9;29;12;18;24;46; 00:47:37
2;Austria;Service Car 2970LZF;21;12;16;39;30;21;12;17;27;0; 00:47:30
18;Polonia;San Telmo;8;12;16;41;13;8;12;17;28;40; 00:47:27
14;Finlandia;Parque Santa Catalina;26;12;11;16;6;26;12;12;3;32; 00:47:26
9;Países Bajos;Plazoleta de Farray;26;12;16;26;3;26;12;17;13;20; 00:47:17
1;Alemania;Plaza de España;24;12;17;44;7;24;12;18;31;14; 00:47:07
11;Reino Unido;Gabinete Literario;29;12;11;12;54;29;12;11;59;48; 00:46:54
18;Polonia;Canódromo;22;12;15;42;29;22;12;16;29;19; 00:46:50
25;Noruega;San Telmo;30;12;13;4;41;30;12;13;51;25; 00:46:44
14;Finlandia;Torre Woermann;28;12;10;16;48;28;12;11;3;26; 00:46:38
1;Alemania;Teatro Pérez Galdós;23;12;13;32;53;23;12;14;19;27; 00:46:34
11;Reino Unido;Las Canteras - Luis Morote;24;12;14;31;59;24;12;15;18;33; 00:46:34
1;Alemania;Parque Santa Catalina;3;12;15;42;12;3;12;16;28;45; 00:46:33
1;Alemania;Las Canteras - Luis Morote;29;12;14;23;39;29;12;15;10;9; 00:46:30
19;Rep. Checa;Cabildo de Gran Canaria;26;12;17;4;15;26;12;17;50;44; 00:46:29
9;Países Bajos;Plazoleta de Farray;28;12;11;14;57;28;12;12;1;15; 00:46:18
15;Italia;Plazoleta de Farray;31;12;11;4;46;31;12;11;50;48; 00:46:02
16;Irlanda;Plaza de España (elect.);22;12;16;14;12;22;12;17;0;13; 00:46:01
15;Italia;Plaza San Agustín;14;12;18;15;24;14;12;19;1;21; 00:45:57
1;Alemania;Las Canteras - Luis Morote;26;12;8;59;54;26;12;9;45;50; 00:45:56
2;Austria;Torre Las Palmas;3;12;14;23;9;3;12;15;9;4; 00:45:55
1;Alemania;Churruca;29;12;18;17;41;29;12;19;3;29; 00:45:48
19;Rep. Checa;Cabildo de Gran Canaria;26;12;17;3;32;26;12;17;49;18; 00:45:46
1;Alemania;Plaza del Pilar;28;12;10;10;40;28;12;10;56;25; 00:45:45
1;Alemania;C.C. El Muelle;24;12;10;47;25;24;12;11;33;8; 00:45:43
18;Polonia;Torre Woermann;26;12;14;13;3;26;12;14;58;45; 00:45:42
2;Austria;Base Naval;1;12;9;31;23;1;12;10;17;0; 00:45:37
9;Países Bajos;Torre Woermann;7;12;17;10;41;7;12;17;56;16; 00:45:35
9;Países Bajos;Gabinete Literario;20;12;12;41;52;20;12;13;27;26; 00:45:34
11;Reino Unido;Parque Santa Catalina;31;12;14;38;16;31;12;15;23;43; 00:45:27
11;Reino Unido;C.C. El Muelle;11;12;15;21;56;11;12;16;7;21; 00:45:25
9;Países Bajos;Plaza del Pilar;22;12;15;27;10;22;12;16;12;33; 00:45:23
19;Rep. Checa;Cabildo de Gran Canaria;26;12;15;51;30;26;12;16;36;42; 00:45:12
1;Alemania;San Telmo;16;12;14;31;44;16;12;15;16;50; 00:45:06
16;Irlanda;Plaza de España (elect.);22;12;16;14;22;22;12;16;59;26; 00:45:04
20;Hungría;Las Canteras - Luis Morote;7;12;12;24;37;7;12;13;9;38; 00:45:01
1;Alemania;C.C. El Muelle;24;12;10;48;6;24;12;11;33;1; 00:44:55
11;Reino Unido;C.C. El Muelle;21;12;15;10;7;21;12;15;55;2; 00:44:55
11;Reino Unido;C.C. El Muelle;21;12;15;10;19;21;12;15;55;14; 00:44:55
14;Finlandia;Las Canteras - Luis Morote;12;12;11;22;59;12;12;12;7;53; 00:44:54
15;Italia;Las Canteras - Luis Morote;14;12;15;50;33;14;12;16;35;23; 00:44:50
9;Países Bajos;Torre Woermann;9;12;13;8;38;9;12;13;53;16; 00:44:38
15;Italia;Churruca;7;12;10;5;7;7;12;10;49;42; 00:44:35
10;Francia;Plaza del Pilar;30;12;22;17;55;30;12;23;2;27; 00:44:32
1;Alemania;Teatro Pérez Galdós;23;12;13;34;45;23;12;14;19;16; 00:44:31
15;Italia;Las Canteras - Luis Morote;14;12;15;51;42;14;12;16;36;12; 00:44:30
1;Alemania;Plaza Manuel Becerra (elect.);12;12;12;57;26;12;12;13;41;53; 00:44:27
1;Alemania;Teatro Pérez Galdós;17;12;14;7;20;17;12;14;51;35; 00:44:15
11;Reino Unido;Parque Santa Catalina;31;12;14;39;1;31;12;15;23;14; 00:44:13
15;Italia;Las Canteras - Luis Morote;27;12;10;59;57;27;12;11;44;8; 00:44:11
10;Francia;Teatro Pérez Galdós;31;12;20;59;35;31;12;21;43;42; 00:44:07
2;Austria;Castillo de la Luz;9;12;8;38;26;9;12;9;22;28; 00:44:02
18;Polonia;Piscina Julio Navarro;4;12;16;10;11;4;12;16;54;6; 00:43:55
9;Países Bajos;San Telmo;27;12;17;18;8;27;12;18;1;58; 00:43:50
9;Países Bajos;Cabildo de Gran Canaria;5;12;16;9;31;5;12;16;53;16; 00:43:45
15;Italia;Plaza Manuel Becerra;1;12;17;13;19;1;12;17;57;3; 00:43:44
6;Dinamarca;Cabildo de Gran Canaria;15;12;17;51;20;15;12;18;34;52; 00:43:32
14;Finlandia;San Cristóbal;17;12;13;57;50;17;12;14;41;19; 00:43:29
1;Alemania;Torre Woermann;27;12;12;23;31;27;12;13;6;50; 00:43:19
2;Austria;San Telmo;27;12;9;32;42;27;12;10;15;55; 00:43:13
14;Finlandia;Plaza del Pilar;26;12;17;41;21;26;12;18;24;27; 00:43:06
11;Reino Unido;Parque Santa Catalina;24;12;9;22;50;24;12;10;5;53; 00:43:03
12;Suecia;Las Canteras - Luis Morote;26;12;18;23;56;26;12;19;6;59; 00:43:03
11;Reino Unido;San Bernardo;25;12;12;42;48;25;12;13;25;47; 00:42:59
15;Italia;Cabildo de Gran Canaria;23;12;13;12;51;23;12;13;55;42; 00:42:51
17;Suiza;Churruca;29;12;13;13;46;29;12;13;56;30; 00:42:44
14;Finlandia;Parque Santa Catalina;25;12;16;45;17;25;12;17;27;57; 00:42:40
13;Rumanía;San Telmo;1;12;16;47;4;1;12;17;29;40; 00:42:36
18;Polonia;Teatro Pérez Galdós;26;12;14;22;19;26;12;15;4;53; 00:42:34
7;Eslovaquia;San Telmo;6;12;19;13;49;6;12;19;56;21; 00:42:32
18;Polonia;Plaza de España (elect.);23;12;22;2;51;23;12;22;45;23; 00:42:32
13;Rumanía;San Telmo;1;12;16;47;20;1;12;17;29;52; 00:42:32
9;Países Bajos;Parque del Estadio Insular;31;12;13;25;6;31;12;14;7;36; 00:42:30
14;Finlandia;San Telmo;31;12;11;23;29;31;12;12;5;51; 00:42:22
10;Francia;Churruca;2;12;9;51;51;2;12;10;34;5; 00:42:14
1;Alemania;Plaza San Agustín;5;12;13;10;34;5;12;13;52;45; 00:42:11
1;Alemania;Plaza Manuel Becerra (elect.);23;12;14;31;1;23;12;15;13;11; 00:42:10
7;Eslovaquia;Plaza de España;5;12;22;13;56;5;12;22;56;4; 00:42:08
17;Suiza;Teatro Pérez Galdós;15;12;17;44;34;15;12;18;26;42; 00:42:08
2;Austria;Hoya de la Plata;22;12;14;31;57;22;12;15;14;0; 00:42:03
1;Alemania;Plaza San Agustín;5;12;13;10;40;5;12;13;52;41; 00:42:01
9;Países Bajos;Las Canteras - Luis Morote;28;12;19;1;19;28;12;19;43;16; 00:41:57
11;Reino Unido;Cabildo de Gran Canaria;20;12;14;53;1;20;12;15;34;55; 00:41:54
1;Alemania;Las Canteras - Luis Morote;31;12;13;53;19;31;12;14;35;8; 00:41:49
14;Finlandia;Plaza O'Shanahan;22;12;16;59;36;22;12;17;41;22; 00:41:46
17;Suiza;Churruca;29;12;13;15;40;29;12;13;57;26; 00:41:46
11;Reino Unido;C.C. El Muelle;11;12;15;23;53;11;12;16;5;36; 00:41:43
14;Finlandia;Plaza O'Shanahan;31;12;19;6;47;31;12;19;48;25; 00:41:38
1;Alemania;Ayuntamiento;25;12;14;28;39;25;12;15;10;13; 00:41:34
15;Italia;Cabildo de Gran Canaria;23;12;13;14;18;23;12;13;55;50; 00:41:32
1;Alemania;C.C. El Muelle;10;12;12;2;54;10;12;12;44;21; 00:41:27
24;Grecia;Parque Santa Catalina;6;12;16;42;10;6;12;17;23;37; 00:41:27
11;Reino Unido;Parque Santa Catalina;11;12;11;35;16;11;12;12;16;41; 00:41:25
14;Finlandia;Churruca;30;12;15;46;12;30;12;16;27;36; 00:41:24
9;Países Bajos;Torre Woermann;6;12;18;36;47;6;12;19;18;7; 00:41:20
1;Alemania;Plaza San Agustín;5;12;13;11;25;5;12;13;52;44; 00:41:19
12;Suecia;San Telmo;26;12;14;25;58;26;12;15;7;3; 00:41:05
14;Finlandia;San Telmo;31;12;11;24;54;31;12;12;5;58; 00:41:04
16;Irlanda;Intermodal El Rincón;16;12;12;6;56;16;12;12;47;55; 00:40:59
1;Alemania;Parque Santa Catalina;18;12;14;3;40;18;12;14;44;38; 00:40:58
1;Alemania;Plaza de España;26;12;17;44;6;26;12;18;25;3; 00:40:57
16;Irlanda;Las Canteras - Luis Morote;22;12;8;12;0;22;12;8;52;56; 00:40:56
16;Irlanda;Castillo de Mata (elect.);16;12;13;14;24;16;12;13;55;18; 00:40:54
25;Noruega;Plaza de América;27;12;15;45;21;27;12;16;26;12; 00:40:51
1;Alemania;Las Canteras - Luis Morote;15;12;12;48;38;15;12;13;29;28; 00:40:50
7;Eslovaquia;Plazoleta de Farray;3;12;11;44;17;3;12;12;25;1; 00:40:44
14;Finlandia;Churruca;26;12;13;26;46;26;12;14;7;27; 00:40:41
15;Italia;Plaza Manuel Becerra;7;12;17;27;19;7;12;18;7;56; 00:40:37
1;Alemania;Las Canteras - Luis Morote;29;12;9;26;50;29;12;10;7;22; 00:40:32
1;Alemania;San Telmo;13;12;14;12;25;13;12;14;52;53; 00:40:28
18;Polonia;Torre Woermann;4;12;11;39;10;4;12;12;19;37; 00:40:27
11;Reino Unido;Oficina de la Sitycleta;7;12;13;22;28;7;12;14;2;48; 00:40:20
6;Dinamarca;Teatro Pérez Galdós;29;12;16;50;55;29;12;17;31;14; 00:40:19
20;Hungría;Torre Woermann;1;12;16;8;0;1;12;16;48;19; 00:40:19
11;Reino Unido;Parque Santa Catalina;24;12;12;36;48;24;12;13;17;7; 00:40:19
7;Eslovaquia;Plaza del Pilar;30;12;19;12;51;30;12;19;53;5; 00:40:14
1;Alemania;Plaza Manuel Becerra (elect.);20;12;17;1;27;20;12;17;41;34; 00:40:07
1;Alemania;Plaza Manuel Becerra (elect.);20;12;17;1;39;20;12;17;41;46; 00:40:07
6;Dinamarca;Parque Santa Catalina;28;12;19;47;54;28;12;20;27;52; 00:39:58
21;Portugal;Plaza de España;5;12;16;37;35;5;12;17;17;32; 00:39:57
1;Alemania;Plaza del Pilar;4;12;16;9;23;4;12;16;49;6; 00:39:43
12;Suecia;San Telmo;26;12;14;27;0;26;12;15;6;41; 00:39:41
11;Reino Unido;Plazoleta de Farray;27;12;15;11;9;27;12;15;50;44; 00:39:35
14;Finlandia;Plaza Manuel Becerra (elect.);29;12;19;36;39;29;12;20;16;10; 00:39:31
10;Francia;Las Canteras - Luis Morote;17;12;20;12;52;17;12;20;52;21; 00:39:29
10;Francia;Castillo de la Luz;2;12;8;3;13;2;12;8;42;41; 00:39:28
11;Reino Unido;Las Canteras - Luis Morote;22;12;21;58;16;22;12;22;37;38; 00:39:22
15;Italia;Plaza del Pilar;20;12;16;17;17;20;12;16;56;36; 00:39:19
7;Eslovaquia;Plaza del Pilar;30;12;19;14;19;30;12;19;53;36; 00:39:17
15;Italia;Intermodal El Rincón;30;12;14;34;17;30;12;15;13;34; 00:39:17
13;Rumanía;Ayuntamiento;14;12;18;59;52;14;12;19;39;6; 00:39:14
1;Alemania;Vega de San José;31;12;20;11;11;31;12;20;50;17; 00:39:06
1;Alemania;Plaza San Agustín;4;12;18;7;11;4;12;18;46;6; 00:38:55
9;Países Bajos;Churruca;22;12;15;33;46;22;12;16;12;40; 00:38:54
10;Francia;Las Canteras - Luis Morote;17;12;20;13;19;17;12;20;52;11; 00:38:52
7;Eslovaquia;Plaza San Agustín;5;12;13;11;2;5;12;13;49;44; 00:38:42
9;Países Bajos;Torre Woermann;18;12;18;52;9;18;12;19;30;50; 00:38:41
14;Finlandia;Churruca;26;12;13;27;5;26;12;14;5;45; 00:38:40
1;Alemania;Plazoleta de Farray;24;12;13;1;48;24;12;13;40;25; 00:38:37
14;Finlandia;Parque Santa Catalina;25;12;16;49;16;25;12;17;27;49; 00:38:33
1;Alemania;San Telmo;22;12;12;40;19;22;12;13;18;50; 00:38:31
1;Alemania;Torre Woermann;28;12;16;55;1;28;12;17;33;31; 00:38:30
1;Alemania;Torre Woermann;27;12;12;28;39;27;12;13;7;8; 00:38:29
7;Eslovaquia;Plaza San Agustín;4;12;18;7;12;4;12;18;45;36; 00:38:24
18;Polonia;Torre Woermann;26;12;14;13;53;26;12;14;52;14; 00:38:21
13;Rumanía;IES Mesa y López;28;12;16;15;45;28;12;16;54;4; 00:38:19
1;Alemania;Cabildo de Gran Canaria;24;12;19;29;43;24;12;20;8;0; 00:38:17
11;Reino Unido;León y Castillo;30;12;9;43;47;30;12;10;22;4; 00:38:17
1;Alemania;Plaza San Agustín;4;12;18;7;13;4;12;18;45;29; 00:38:16
1;Alemania;Paseo de Chil - Av. Escaleritas;9;12;21;46;35;9;12;22;24;51; 00:38:16
1;Alemania;Parque Santa Catalina;24;12;10;55;27;24;12;11;33;42; 00:38:15
15;Italia;Teatro Pérez Galdós;14;12;18;28;35;14;12;19;6;46; 00:38:11
19;Rep. Checa;Cabildo de Gran Canaria;26;12;15;58;57;26;12;16;36;57; 00:38:00
1;Alemania;San Telmo;22;12;12;41;8;22;12;13;19;6; 00:37:58
1;Alemania;Muelle Deportivo;24;12;13;40;35;24;12;14;18;32; 00:37:57
10;Francia;San Telmo;31;12;22;18;42;31;12;22;56;39; 00:37:57
1;Alemania;Plaza de América;26;12;15;11;24;26;12;15;49;20; 00:37:56
1;Alemania;Aparcamiento Sanapú;20;12;22;56;32;20;12;23;34;27; 00:37:55
7;Eslovaquia;Plazoleta de Farray;3;12;11;44;55;3;12;12;22;46; 00:37:51
1;Alemania;Aparcamiento Sanapú;20;12;22;56;36;20;12;23;34;23; 00:37:47
10;Francia;Gabinete Literario;22;12;16;55;20;22;12;17;33;6; 00:37:46
18;Polonia;Teatro Pérez Galdós;4;12;13;47;17;4;12;14;24;55; 00:37:38
7;Eslovaquia;Torre Woermann;16;12;11;4;29;16;12;11;42;2; 00:37:33
14;Finlandia;Cabildo de Gran Canaria;17;12;10;31;51;17;12;11;9;23; 00:37:32
18;Polonia;Torre Las Palmas;4;12;12;44;54;4;12;13;22;21; 00:37:27
1;Alemania;Torre Woermann;18;12;14;21;40;18;12;14;59;3; 00:37:23
11;Reino Unido;Parque Santa Catalina;31;12;11;15;54;31;12;11;53;10; 00:37:16
18;Polonia;Plaza de América;30;12;18;21;2;30;12;18;58;13; 00:37:11
9;Países Bajos;Plaza de España (elect.);6;12;11;12;49;6;12;11;49;58; 00:37:09
21;Portugal;Base Naval;24;12;17;59;30;24;12;18;36;39; 00:37:09
18;Polonia;Plaza de América;30;12;18;20;19;30;12;18;57;25; 00:37:06
1;Alemania;Las Canteras - Luis Morote;2;12;17;28;54;2;12;18;5;59; 00:37:05
12;Suecia;Las Canteras - Luis Morote;26;12;18;30;8;26;12;19;7;12; 00:37:04
14;Finlandia;Plaza de España;31;12;17;10;39;31;12;17;47;41; 00:37:02
1;Alemania;Plaza de la feria;30;12;12;25;31;30;12;13;2;30; 00:36:59
17;Suiza;San Telmo;29;12;12;7;49;29;12;12;44;46; 00:36:57
10;Francia;Plaza de la feria;1;12;15;22;41;1;12;15;59;36; 00:36:55
20;Hungría;Las Canteras - Luis Morote;7;12;12;24;4;7;12;13;0;51; 00:36:47
11;Reino Unido;San Bernardo;4;12;10;26;33;4;12;11;3;17; 00:36:44
10;Francia;Gabinete Literario;31;12;21;55;43;31;12;22;32;21; 00:36:38
16;Irlanda;Churruca;15;12;8;40;49;15;12;9;17;27; 00:36:38
1;Alemania;Barranquillo Don Zoilo;13;12;17;5;6;13;12;17;41;41; 00:36:35
11;Reino Unido;Plaza de la feria;7;12;16;34;5;7;12;17;10;40; 00:36:35
14;Finlandia;Cabildo de Gran Canaria;17;12;10;32;55;17;12;11;9;28; 00:36:33
15;Italia;Las Canteras - Luis Morote;19;12;17;18;19;19;12;17;54;49; 00:36:30
15;Italia;Plaza del Pilar;19;12;13;31;37;19;12;14;8;6; 00:36:29
1;Alemania;Las Canteras - Luis Morote;5;12;17;16;5;5;12;17;52;33; 00:36:28
14;Finlandia;Torre Woermann;31;12;14;33;52;31;12;15;10;20; 00:36:28
15;Italia;Plaza del Pilar;19;12;13;31;39;19;12;14;8;7; 00:36:28
9;Países Bajos;Teatro Pérez Galdós;22;12;11;20;1;22;12;11;56;25; 00:36:24
1;Alemania;Las Canteras - Luis Morote;5;12;17;16;20;5;12;17;52;41; 00:36:21
11;Reino Unido;Torre Las Palmas;8;12;15;6;24;8;12;15;42;42; 00:36:18
10;Francia;Gabinete Literario;31;12;21;55;51;31;12;22;32;6; 00:36:15
1;Alemania;Plaza Manuel Becerra (elect.);10;12;13;55;49;10;12;14;32;2; 00:36:13
18;Polonia;Plaza de España;21;12;17;12;0;21;12;17;48;12; 00:36:12
1;Alemania;Plaza Manuel Becerra (elect.);10;12;13;56;0;10;12;14;32;11; 00:36:11
14;Finlandia;San Telmo;31;12;11;29;44;31;12;12;5;55; 00:36:11
10;Francia;San Telmo;31;12;22;20;31;31;12;22;56;41; 00:36:10
1;Alemania;Vega de San José;21;12;21;54;43;21;12;22;30;52; 00:36:09
18;Polonia;Plaza de España;21;12;17;11;55;21;12;17;48;3; 00:36:08
7;Eslovaquia;C.C. El Muelle;25;12;10;4;29;25;12;10;40;35; 00:36:06
9;Países Bajos;San Bernardo;21;12;10;12;55;21;12;10;49;0; 00:36:05
9;Países Bajos;Teatro Pérez Galdós;22;12;11;19;53;22;12;11;55;54; 00:36:01
17;Suiza;Torre Woermann;28;12;18;34;25;28;12;19;10;25; 00:36:00
1;Alemania;Gabinete Literario;29;12;17;32;26;29;12;18;8;24; 00:35:58
15;Italia;Intermodal El Rincón;30;12;15;52;3;30;12;16;28;1; 00:35:58
1;Alemania;Teatro Pérez Galdós;15;12;17;18;47;15;12;17;54;44; 00:35:57
7;Eslovaquia;Torre Woermann;2;12;14;43;8;2;12;15;19;5; 00:35:57
2;Austria;Torre Las Palmas;3;12;14;32;50;3;12;15;8;39; 00:35:49
1;Alemania;Torre Woermann;28;12;18;34;44;28;12;19;10;32; 00:35:48
16;Irlanda;Teatro Pérez Galdós;8;12;18;14;26;8;12;18;50;10; 00:35:44
11;Reino Unido;San Bernardo;4;12;10;29;5;4;12;11;4;49; 00:35:44
9;Países Bajos;San Bernardo;21;12;10;13;6;21;12;10;48;48; 00:35:42
18;Polonia;Teatro Pérez Galdós;12;12;16;48;28;12;12;17;24;8; 00:35:40
6;Dinamarca;Parque del Estadio Insular;10;12;18;8;31;10;12;18;44;9; 00:35:38
10;Francia;Plaza del Pilar;19;12;9;28;50;19;12;10;4;28; 00:35:38
11;Reino Unido;Cabildo de Gran Canaria;20;12;15;0;13;20;12;15;35;51; 00:35:38
14;Finlandia;Plaza del Pilar;26;12;17;50;43;26;12;18;26;16; 00:35:33
9;Países Bajos;Mercado Central;20;12;9;57;2;20;12;10;32;30; 00:35:28
18;Polonia;Plaza del Pilar;4;12;14;59;42;4;12;15;35;7; 00:35:25
1;Alemania;Las Canteras - Luis Morote;5;12;12;44;16;5;12;13;19;39; 00:35:23
14;Finlandia;Torre Woermann;31;12;14;35;14;31;12;15;10;37; 00:35:23
1;Alemania;Plaza O'Shanahan;16;12;16;0;11;16;12;16;35;26; 00:35:15
26;USA / Canada;Parque Santa Catalina;7;12;14;14;53;7;12;14;50;7; 00:35:14
10;Francia;Plaza del Pilar;10;12;11;32;49;10;12;12;8;2; 00:35:13
7;Eslovaquia;C.C. El Muelle;25;12;10;5;44;25;12;10;40;56; 00:35:12
3;Bélgica;Las Canteras - Luis Morote;31;12;18;21;17;31;12;18;56;23; 00:35:06
16;Irlanda;C.C. El Muelle;11;12;15;30;44;11;12;16;5;49; 00:35:05
9;Países Bajos;Torre Woermann;19;12;15;46;3;19;12;16;21;8; 00:35:05
6;Dinamarca;Teatro Pérez Galdós;29;12;16;51;3;29;12;17;26;7; 00:35:04
17;Suiza;San Telmo;23;12;18;57;48;23;12;19;32;51; 00:35:03
1;Alemania;Teatro Pérez Galdós;11;12;14;52;58;11;12;15;28;0; 00:35:02
1;Alemania;Oficina de la Sitycleta;17;12;20;6;37;17;12;20;41;34; 00:34:57
1;Alemania;Castillo de Mata (elect.);15;12;22;8;30;15;12;22;43;24; 00:34:54
9;Países Bajos;Plaza Manuel Becerra (elect.);16;12;19;2;54;16;12;19;37;48; 00:34:54
